8885,12,9
8886,9,9
8887,10,10
8888,11,11
8889,13,13
8890,16,14
8891,18,17
8892,33,17
8893,17,105
8894,113,21
8895,21,23
8896,23,23
8897,24,25
8898,25,25
8899,14,29
8900,105,105
8901,30,24
8902,32,32
8903,8,8
8904,12,12
8905,9,9
8906,10,10
8907,11,11
8908,21,13
8909,13,18
8910,16,14
8911,17,17
8912,113,105
8913,21,23
8914,23,23
8915,25,24
8916,14,14
8917,105,105
8918,24,24
8919,30,30
8920,32,32
8921,37,37
8922,38,38
8923,44,44
8924,41,41
8925,42,42
8926,147,147
8927,49,49
8928,50,50
8929,51,51
8930,57,57
8931,68,68
8932,69,69
8933,70,113
8934,71,72
8935,72,72
8936,78,78
8937,75,70
8938,77,77
8939,8,8
8940,9,12
8941,10,10
8942,12,11
8943,18,13
8944,21,13
8945,11,13
8946,13,105
8947,16,14
8948,17,17
8949,113,21
8950,21,105
8951,25,23
8952,14,14
8953,105,15
8954,23,24
8955,33,24
8956,132,105
8957,33,157
8958,134,62
8959,24,71
8960,30,30
8961,32,37
8962,37,37
8963,130,38
8964,131,131
8965,133,133
8966,145,23
8967,25,17
8968,23,23
8969,24,24
8970,30,30
8971,32,37
8972,37,37
8973,38,38
8974,44,44
8975,41,41
8976,42,42
8977,147,147
8978,49,49
8979,50,50
8980,51,51
8981,57,57
8982,68,68
8983,69,69
8984,70,70
8985,71,71
8986,72,72
8987,78,78
8988,80,75
8989,75,24
8990,77,77
8991,79,79
8992,8,8
8993,12,12
8994,9,9
8995,10,10
8996,11,11
8997,13,13
8998,8,8
8999,9,12
9000,10,10
9001,12,9
9002,18,18
9003,21,33
9004,11,11
9005,13,13
9006,16,16
9007,17,17
9008,113,113
9009,21,21
9010,14,25
9011,33,25
9012,23,25
9013,24,23
9014,25,33
9015,30,14
9016,32,32
9017,105,37
9018,37,38
9019,38,44
9020,41,41
9021,42,42
9022,44,147
9023,147,147
9024,49,42
9025,50,50
9026,51,51
9027,57,57
9028,68,68
9029,69,69
9030,70,70
9031,72,71
9032,78,71
9033,71,80
9034,75,75
9035,77,77
9036,8,8
9037,9,9
9038,10,10
9039,12,9
9040,18,18
9041,21,33
9042,11,11
9043,13,13
9044,16,16
9045,17,17
9046,21,113
9047,25,25
9048,14,14
9049,105,105
9050,33,113
9051,23,23
9052,113,33
9053,24,24
9054,30,30
9055,32,32
9056,37,37
9057,38,38
9058,44,44
9059,41,41
9060,42,42
9061,147,147
9062,49,49
9063,50,50
9064,51,51
9065,72,57
9066,78,68
9067,57,80
9068,68,70
9069,69,69
9070,70,70
9071,71,71
9072,75,75
9073,77,77
9074,8,8
9075,9,9
9076,10,10
9077,12,9
9078,18,18
9079,21,33
9080,11,11
9081,13,13
9082,16,16
9083,17,17
9084,113,113
9085,21,21
9086,25,25
9087,14,14
9088,105,105
9089,33,23
9090,72,33
9091,23,24
9092,24,25
9093,30,30
9094,32,32
9095,37,37
9096,38,38
9097,44,44
9098,41,41
9099,42,42
9100,147,147
9101,49,49
9102,50,50
9103,51,51
9104,57,57
9105,68,68
9106,69,69
9107,70,70
9108,71,71
9109,75,72
9110,8,8
9111,12,9
9112,9,9
9113,10,10
9114,21,11
9115,18,13
9116,33,11
9117,11,33
9118,13,13
9119,16,16
9120,17,17
9121,113,113
9122,21,21
9123,23,25
9124,24,24
9125,25,25
9126,14,14
9127,105,105
9128,30,30
9129,32,32
9130,37,37
9131,38,38
9132,44,44
9133,41,41
9134,42,42
9135,147,147
9136,49,49
9137,50,50
9138,51,51
9139,57,57
9140,68,68
9141,69,69
9142,70,70
9143,71,71
9144,72,72
9145,78,78
9146,75,75
9147,77,77
9148,8,8
9149,12,9
9150,9,9
9151,10,10
9152,11,11
9153,13,13
9154,16,16
9155,99,17
9156,100,100
9157,18,101
9158,21,17
9159,33,113
9160,101,23
9161,17,23
9162,113,113
9163,21,23
9164,23,25
9165,25,25
9166,14,14
9167,105,105
9168,24,24
9169,30,30
9170,32,32
9171,37,37
9172,38,38
9173,44,44
9174,41,41
9175,42,42
9176,147,147
9177,49,49
9178,50,50
9179,51,51
9180,57,57
9181,58,68
9182,59,69
9183,60,70
9184,63,71
9185,64,42
9186,65,78
9187,67,80
9188,150,1
9189,151,32
9190,154,89
9191,155,71
9192,156,78
9193,62,62
9194,66,78
9195,152,33
9196,157,72
9197,8,8
9198,12,9
9199,9,9
9200,10,10
9201,11,11
9202,8,8
9203,12,9
9204,9,9
9205,10,10
9206,11,11
9207,18,13
9208,21,13
9209,13,33
9210,16,16
9211,17,17
9212,21,113
9213,25,23
9214,14,14
9215,105,105
9216,113,23
9217,33,23
9218,72,24
9219,78,33
9220,80,30
9221,23,75
9222,24,24
9223,30,30
9224,32,32
9225,37,37
9226,38,38
9227,44,44
9228,41,41
9229,42,42
9230,147,147
9231,49,49
9232,50,50
9233,51,51
9234,57,57
9235,68,68
9236,69,69
9237,70,70
9238,71,71
9239,75,72
9240,77,77
9241,79,80
9242,8,8
9243,12,9
9244,9,9
9245,10,10
9246,11,11
9247,18,13
9248,21,13
9249,13,33
9250,16,16
9251,17,17
9252,113,113
9253,21,105
9254,25,25
9255,14,14
9256,105,105
9257,33,23
9258,23,24
9259,24,33
9260,30,30
9261,32,32
9262,37,37
9263,38,38
9264,44,44
9265,41,41
9266,42,42
9267,147,147
9268,49,49
9269,50,50
9270,51,51
9271,57,57
9272,68,68
9273,69,69
9274,70,70
9275,71,71
9276,72,72
9277,78,78
9278,75,75
9279,77,77
9280,8,8
9281,12,9
9282,9,9
9283,10,10
9284,11,11
9285,21,13
9286,18,13
9287,33,33
9288,13,13
9289,16,16
9290,17,17
9291,21,113
9292,23,105
9293,24,25
9294,25,25
9295,14,23
9296,105,105
9297,113,30
9298,30,30
9299,32,32
9300,37,37
9301,38,38
9302,44,44
9303,41,41
9304,42,42
9305,147,147
9306,49,49
9307,50,50
9308,51,51
9309,57,57
9310,68,68
9311,69,69
9312,70,70
9313,72,72
9314,78,71
9315,71,75
9316,75,75
9317,77,77
9318,8,8
9319,12,9
9320,9,9
9321,10,10
9322,21,11
9323,11,13
9324,13,13
9325,16,16
9326,17,17
9327,21,113
9328,14,25
9329,25,105
9330,33,113
9331,23,105
9332,24,24
9333,105,25
9334,113,69
9335,30,33
9336,32,32
9337,37,37
9338,38,38
9339,44,44
9340,41,41
9341,42,42
9342,147,147
9343,49,49
9344,50,50
9345,51,51
9346,57,57
9347,68,68
9348,69,69
9349,70,70
9350,72,72
9351,78,71
9352,71,75
9353,75,75
9354,77,77
9355,8,8
9356,12,9
9357,9,9
9358,10,10
9359,21,11
9360,18,13
9361,11,11
9362,13,13
9363,16,16
9364,17,17
9365,113,113
9366,33,105
9367,21,25
9368,23,25
9369,24,25
9370,25,23
9371,14,14
9372,105,105
9373,30,30
9374,32,32
9375,37,37
9376,38,38
9377,44,44
9378,41,41
9379,42,42
9380,147,147
9381,49,49
9382,50,50
9383,51,51
9384,57,57
9385,68,68
9386,69,69
9387,70,70
9388,71,71
9389,72,72
9390,78,78
9391,75,75
9392,77,77
9393,8,8
9394,12,9
9395,132,9
9396,8,8
9397,12,9
9398,9,9
9399,10,10
9400,21,11
9401,18,13
9402,11,11
9403,13,13
9404,16,16
9405,17,17
9406,21,113
9407,25,23
9408,14,14
9409,105,105
9410,116,23
9411,124,23
9412,23,24
9413,113,33
9414,115,30
9415,117,37
9416,121,44
9417,122,32
9418,123,71
9419,125,71
9420,126,72
9421,33,32
9422,24,38
9423,30,30
9424,32,32
9425,37,37
9426,38,38
9427,44,44
9428,41,41
9429,42,42
9430,147,147
9431,49,49
9432,50,50
9433,51,51
9434,57,57
9435,68,68
9436,69,69
9437,70,70
9438,71,80
9439,72,71
9440,78,78
9441,75,25
9442,77,77
9443,79,32
9444,80,57
9445,8,8
9446,12,9
9447,9,9
9448,10,10
9449,11,11
9450,18,13
9451,21,13
9452,33,33
9453,13,13
9454,16,16
9455,17,17
9456,113,113
9457,21,21
9458,23,23
9459,25,24
9460,14,23
9461,105,105
9462,24,24
9463,30,30
9464,32,32
9465,37,37
9466,38,38
9467,44,44
9468,41,41
9469,42,42
9470,147,147
9471,49,49
9472,50,50
9473,51,51
9474,57,57
9475,68,68
9476,69,69
9477,70,70
9478,71,71
9479,72,72
9480,78,78
9481,75,75
9482,77,77
9483,8,8
9484,12,9
9485,9,9
9486,10,10
9487,11,11
9488,21,13
9489,13,13
9490,16,16
9491,99,17
9492,100,100
9493,101,101
9494,17,17
9495,113,113
9496,21,23
9497,25,33
9498,14,23
9499,105,105
9500,23,23
9501,33,24
9502,24,44
9503,30,33
9504,32,32
9505,37,37
9506,38,38
9507,44,44
9508,41,41
9509,42,42
9510,147,147
9511,49,49
9512,50,50
9513,51,51
9514,57,57
9515,68,68
9516,69,69
9517,70,70
9518,71,71
9519,72,75
9520,80,78
9521,78,75
9522,75,75
9523,77,77
9524,79,79
9525,1,80
9526,7,18
9527,89,78
9528,8,8
9529,12,9
9530,9,9
9531,10,10
9532,11,11
9533,72,13
9534,18,13
9535,21,33
9536,33,13
9537,78,10
9538,13,11
9539,16,16
9540,17,17
9541,113,113
9542,21,21
9543,23,25
9544,25,24
9545,14,14
9546,105,105
9547,24,24
9548,30,30
9549,32,32
9550,37,37
9551,38,38
9552,44,44
9553,41,41
9554,42,42
9555,147,147
9556,49,49
9557,50,50
9558,51,51
9559,57,57
9560,68,68
9561,69,69
9562,70,70
9563,71,71
9564,75,72
9565,77,77
9566,79,79
9567,80,79
9568,8,8
9569,12,9
9570,9,9
9571,10,10
9572,18,11
9573,21,21
9574,174,11
9575,176,33
9576,33,13
9577,72,17
9578,78,9
9579,80,25
9580,11,25
9581,13,13
9582,16,16
9583,17,17
9584,21,113
9585,23,10
9586,24,25
9587,25,113
9588,14,14
9589,30,105
9590,32,32
9591,37,37
9592,38,38
9593,44,44
9594,41,41
9595,42,42
9596,147,147
9597,49,49
9598,50,50
9599,51,51
9600,52,57
9601,172,68
9602,173,50
9603,175,69
9604,44,78
9605,41,41
9606,42,42
9607,147,72
9608,49,49
9609,50,50
9610,51,75
9611,57,11
9612,68,68
9613,69,69
9614,105,70
9615,70,78
9616,113,80
9617,71,77
9618,75,75
9619,77,77
9620,79,79
9621,1,80
9622,7,78
9623,89,41
9624,12,8
9625,8,9
9626,9,9
9627,10,10
9628,11,11
9629,13,13
9630,18,16
9631,21,11
9632,33,80
9633,16,10
9634,17,17
9635,21,113
9636,25,23
9637,14,14
9638,105,105
9639,23,24
9640,24,24
9641,30,30
9642,32,32
9643,37,37
9644,38,38
9645,44,44
9646,113,41
9647,72,42
9648,78,147
9649,80,49
9650,41,50
9651,42,51
9652,147,57
9653,49,49
9654,50,11
9655,51,1
9656,57,71
9657,68,68
9658,69,69
9659,70,23
9660,71,78
9661,75,72
9662,77,77
9663,79,79
9664,8,8
9665,12,9
9666,9,9
9667,10,10
9668,21,11
9669,18,13
9670,11,11
9671,13,13
9672,16,16
9673,17,17
9674,33,113
9675,21,17
9676,23,25
9677,25,25
9678,14,14
9679,105,105
9680,113,24
9681,24,33
9682,30,30
9683,32,32
9684,37,37
9685,38,38
9686,44,44
9687,41,41
9688,42,42
9689,147,147
9690,49,49
9691,50,50
9692,51,51
9693,57,57
9694,68,68
9695,69,69
9696,70,70
9697,71,71
9698,72,72
9699,78,78
9700,75,80
9701,77,77
9702,12,8
9703,8,9
9704,9,9
9705,10,10
9706,18,11
9707,21,11
9708,33,33
9709,72,11
9710,78,11
9711,80,80
9712,11,17
9713,13,13
9714,16,16
9715,17,17
9716,113,113
9717,21,24
9718,23,23
9719,25,33
9720,14,14
9721,105,105
9722,24,24
9723,30,24
9724,32,32
9725,37,37
9726,38,38
9727,44,44
9728,41,41
9729,42,42
9730,147,147
9731,49,49
9732,50,50
9733,51,51
9734,57,57
9735,68,68
9736,69,69
9737,70,70
9738,71,71
9739,75,72
9740,77,77
9741,79,79
9742,8,8
9743,12,9
9744,9,9
9745,10,10
9746,11,11
9747,18,13
9748,21,13
9749,33,33
9750,13,13
9751,16,16
9752,17,17
9753,113,113
9754,21,21
9755,23,23
9756,24,24
9757,25,25
9758,14,14
9759,105,105
9760,30,30
9761,32,32
9762,37,37
9763,38,38
9764,44,44
9765,41,41
9766,42,42
9767,147,147
9768,49,49
9769,50,50
9770,51,51
9771,57,57
9772,68,68
9773,69,69
9774,70,70
9775,71,71
9776,72,72
9777,78,78
9778,75,75
9779,77,77
9780,8,8
9781,12,9
9782,9,9
9783,10,10
9784,21,11
9785,18,13
9786,11,11
9787,13,13
9788,16,16
9789,17,17
9790,33,113
9791,21,17
9792,23,25
9793,25,25
9794,14,14
9795,105,105
9796,113,24
9797,24,33
9798,30,30
9799,32,32
9800,37,37
9801,38,38
9802,41,44
9803,42,41
9804,44,42
9805,147,147
9806,49,49
9807,50,50
9808,51,51
9809,57,57
9810,68,68
9811,69,69
9812,70,70
9813,71,71
9814,72,72
9815,78,78
9816,75,75
9817,77,77
9818,8,8
9819,12,9
9820,9,9
9821,10,10
9822,18,11
9823,106,21
9824,108,11
9825,11,11
9826,13,13
9827,16,16
9828,17,17
9829,113,113
9830,105,21
9831,107,14
9832,109,24
9833,111,32
9834,112,10
9835,110,69
9836,8,8
9837,12,9
9838,9,9
9839,10,10
9840,21,11
9841,18,13
9842,11,11
9843,13,13
9844,16,16
9845,17,17
9846,33,113
9847,21,17
9848,23,25
9849,25,25
9850,14,14
9851,105,105
9852,113,24
9853,24,33
9854,30,30
9855,32,32
9856,37,37
9857,38,38
9858,41,44
9859,44,41
9860,42,41
9861,147,147
9862,49,49
9863,50,50
9864,51,51
9865,57,57
9866,68,68
9867,69,69
9868,70,70
9869,71,71
9870,72,72
9871,78,78
9872,75,80
9873,77,77
9874,12,8
9875,8,9
9876,9,9
9877,10,10
9878,18,11
9879,21,11
9880,33,33
9881,11,11
9882,13,13
9883,16,16
9884,17,17
9885,21,113
9886,23,25
9887,25,25
9888,14,14
9889,105,105
9890,113,23
9891,24,69
9892,30,25
9893,32,32
9894,37,37
9895,38,38
9896,44,44
9897,41,41
9898,42,42
9899,147,147
9900,49,49
9901,50,50
9902,51,51
9903,57,57
9904,68,68
9905,69,69
9906,70,70
9907,71,72
9908,72,75
9909,78,78
9910,75,80
9911,77,77
9912,8,8
9913,9,9
9914,10,10
9915,8,8
9916,12,9
9917,9,9
9918,10,10
9919,11,11
9920,18,13
9921,13,13
9922,16,16
9923,17,17
9924,14,113
9925,8,8
9926,12,9
9927,9,9
9928,10,10
9929,21,11
9930,18,13
9931,33,11
9932,72,33
9933,78,11
9934,11,25
9935,13,13
9936,16,16
9937,99,17
9938,100,100
9939,101,101
9940,17,17
9941,113,113
9942,21,23
9943,23,10
9944,25,25
9945,14,14
9946,105,105
9947,24,24
9948,30,30
9949,32,32
9950,37,37
9951,38,38
9952,44,44
9953,41,41
9954,42,42
9955,147,147
9956,49,49
9957,50,50
9958,51,51
9959,57,57
9960,68,68
9961,69,69
9962,70,70
9963,75,71
9964,77,77
9965,79,79
9966,80,72
9967,8,8
9968,9,9
9969,10,10
9970,12,9
9971,18,18
9972,21,33
9973,33,11
9974,72,72
9975,78,11
9976,11,25
9977,13,13
9978,16,16
9979,17,17
9980,113,113
9981,21,23
9982,23,25
9983,25,33
9984,14,14
9985,105,105
9986,24,24
9987,30,25
9988,32,32
9989,37,37
9990,38,38
9991,44,44
9992,41,41
9993,42,42
9994,147,147
9995,49,49
9996,50,50
9997,51,51
9998,57,57
9999,68,68
10000,69,69
10001,70,70
10002,71,71
10003,75,75
10004,77,77
10005,79,79
10006,80,75
10007,8,8
10008,12,12
10009,21,9
10010,18,9
10011,85,11
10012,119,11
10013,124,11
10014,9,33
10015,10,10
10016,11,11
10017,13,13
10018,16,16
10019,17,17
10020,25,113
10021,14,14
10022,105,105
10023,21,113
10024,23,23
10025,113,25
10026,114,113
10027,118,113
10028,120,24
10029,123,24
10030,81,75
10031,82,24
10032,83,23
10033,84,23
10034,88,16
10035,24,14
10036,30,30
10037,37,32
10038,38,38
10039,38,25
10040,44,42
10041,41,42
10042,86,42
10043,87,147
10044,42,41
10045,45,147
10046,147,23
10047,49,51
10048,50,50
10049,51,51
10050,57,57
10051,68,68
10052,69,69
10053,70,105
10054,71,71
10055,72,75
10056,78,78
10057,77,75
10058,79,11
10059,80,42
10060,8,8
10061,12,12
10062,21,9
10063,18,9
10064,33,11
10065,9,11
10066,10,10
10067,11,11
10068,13,13
10069,16,16
10070,17,17
10071,81,113
10072,25,14
10073,14,14
10074,105,105
10075,21,113
10076,23,23
10077,24,24
10078,30,30
10079,113,32
10080,37,105
10081,38,38
10082,32,44
10083,44,37
10084,41,42
10085,42,147
10086,45,147
10087,147,49
10088,49,51
10089,50,50
10090,51,51
10091,58,57
10092,59,57
10093,60,72
10094,62,51
10095,66,44
10096,72,77
10097,78,78
10098,152,75
10099,157,41
10100,63,77
10101,64,89
10102,67,7
10103,150,14
10104,154,79
10105,155,80
10106,156,113
10107,158,10
10108,159,51
10109,162,1
10110,68,32
10111,70,77
10112,71,105
10113,77,75
10114,79,24
10115,8,8
10116,12,12
10117,9,9
10118,10,10
10119,11,21
10120,21,18
10121,18,13
10122,33,33
10123,13,13
10124,16,16
10125,17,17
10126,21,113
10127,23,23
10128,24,25
10129,25,25
10130,14,14
10131,105,105
10132,113,113
10133,30,30
10134,32,32
10135,37,37
10136,38,38
10137,44,44
10138,41,41
10139,42,42
10140,147,147
10141,49,49
10142,50,50
10143,51,51
10144,57,57
10145,68,68
10146,69,69
10147,70,70
10148,72,72
10149,78,78
10150,71,71
10151,75,75
10152,77,77
10153,8,8
10154,12,12
10155,9,9
10156,10,10
10157,11,21
10158,21,18
10159,132,13
10160,13,33
10161,16,16
10162,17,17
10163,134,113
10164,18,21
10165,33,23
10166,33,21
10167,113,72
10168,21,21
10169,23,23
10170,24,24
10171,25,30
10172,14,14
10173,30,8
10174,32,32
10175,37,37
10176,130,38
10177,131,75
10178,133,41
10179,145,42
10180,25,37
10181,23,14
10182,24,24
10183,30,30
10184,32,32
10185,37,37
10186,38,38
10187,44,44
10188,41,41
10189,42,42
10190,147,147
10191,49,49
10192,50,50
10193,51,51
10194,57,57
10195,68,68
10196,69,69
10197,70,70
10198,105,71
10199,71,32
10200,72,57
10201,78,78
10202,75,75
10203,77,77
10204,79,79
10205,80,80
10206,8,8
10207,12,12
10208,9,9
10209,10,10
10210,11,21
10211,8,8
10212,12,12
10213,9,9
10214,10,10
10215,11,21
10216,8,8
10217,21,12
10218,12,9
10219,9,9
10220,10,10
10221,11,11
10222,13,18
10223,16,16
10224,18,17
10225,33,21
10226,17,17
10227,113,113
10228,21,21
10229,23,23
10230,25,25
10231,14,14
10232,105,105
10233,24,24
10234,30,30
10235,32,32
10236,37,37
10237,38,38
10238,44,44
10239,41,41
10240,42,42
10241,147,147
10242,49,49
10243,50,50
10244,51,51
10245,57,57
10246,68,68
10247,69,69
10248,70,70
10249,72,71
10250,78,78
10251,71,75
10252,75,75
10253,77,77
10254,8,8
10255,12,12
10256,9,9
10257,10,10
10258,11,21
10259,18,18
10260,116,21
10261,13,33
10262,16,16
10263,17,17
10264,113,33
10265,115,21
10266,117,77
10267,121,23
10268,21,50
10269,33,23
10270,132,72
10271,139,24
10272,142,33
10273,21,25
10274,23,32
10275,24,25
10276,25,30
10277,30,14
10278,32,32
10279,37,37
10280,130,38
10281,131,72
10282,133,41
10283,136,25
10284,137,41
10285,138,77
10286,140,72
10287,141,51
10288,143,24
10289,144,57
10290,146,50
10291,122,44
10292,123,70
10293,8,8
10294,12,12
10295,9,9
10296,10,10
10297,11,21
10298,18,18
10299,21,21
10300,33,33
10301,72,13
10302,78,78
10303,80,11
10304,13,11
10305,16,16
10306,17,17
10307,113,113
10308,21,21
10309,25,23
10310,23,14
10311,14,25
10312,105,105
10313,24,24
10314,30,30
10315,32,32
10316,37,37
10317,38,38
10318,44,44
10319,41,41
10320,42,42
10321,147,147
10322,49,49
10323,50,50
10324,51,51
10325,57,57
10326,68,68
10327,69,69
10328,70,70
10329,71,75
10330,75,75
10331,77,77
10332,79,79
10333,8,8
10334,12,12
10335,9,9
10336,10,10
10337,11,21
10338,21,18
10339,18,13
10340,13,33
10341,16,16
10342,17,17
10343,21,113
10344,25,23
10345,14,14
10346,105,105
10347,33,113
10348,113,23
10349,23,21
10350,24,24
10351,30,30
10352,32,32
10353,37,37
10354,38,38
10355,44,44
10356,41,41
10357,42,42
10358,147,147
10359,49,49
10360,50,50
10361,51,51
10362,57,57
10363,72,68
10364,78,69
10365,68,70
10366,69,41
10367,70,70
10368,71,71
10369,75,75
10370,77,77
10371,12,8
10372,8,8
10373,9,9
10374,10,10
10375,11,18
10376,21,13
10377,18,33
10378,33,11
10379,13,13
10380,16,16
10381,17,17
10382,21,113
10383,23,23
10384,25,25
10385,14,14
10386,105,105
10387,113,113
10388,24,24
10389,30,30
10390,32,32
10391,37,37
10392,38,38
10393,44,44
10394,41,41
10395,42,42
10396,147,147
10397,49,49
10398,50,50
10399,51,51
10400,57,57
10401,68,68
10402,69,69
10403,70,70
10404,71,71
10405,72,72
10406,78,78
10407,75,75
10408,77,77
10409,8,8
10410,12,12
10411,9,9
10412,10,10
10413,11,21
10414,18,18
10415,21,21
10416,33,33
10417,72,13
10418,78,78
10419,80,11
10420,13,11
10421,16,16
10422,17,17
10423,21,113
10424,23,23
10425,25,25
10426,14,14
10427,105,105
10428,113,113
10429,24,24
10430,30,30
10431,32,32
10432,37,37
10433,38,38
10434,41,44
10435,44,41
10436,42,42
10437,147,147
10438,49,49
10439,50,50
10440,51,51
10441,57,57
10442,68,68
10443,69,69
10444,70,70
10445,71,75
10446,75,75
10447,77,77
10448,79,79
10449,8,8
10450,12,12
10451,9,9
10452,10,10
10453,11,21
10454,21,18
10455,18,13
10456,13,33
10457,16,16
10458,17,17
10459,21,113
10460,33,23
10461,23,14
10462,25,25
10463,14,14
10464,105,105
10465,113,113
10466,24,24
10467,30,30
10468,32,32
10469,132,37
10470,37,30
10471,130,38
10472,131,41
10473,33,32
10474,72,72
10475,133,78
10476,134,41
10477,145,23
10478,25,51
10479,23,147
10480,24,24
10481,30,30
10482,32,32
10483,37,37
10484,38,38
10485,44,44
10486,41,41
10487,42,42
10488,147,147
10489,49,49
10490,50,50
10491,51,51
10492,57,57
10493,68,68
10494,69,69
10495,70,70
10496,71,71
10497,78,77
10498,75,78
10499,77,89
10500,79,75
10501,8,8
10502,12,12
10503,9,9
10504,10,10
10505,11,21
10506,18,18
10507,21,21
10508,33,33
10509,72,13
10510,78,78
10511,80,11
10512,13,11
10513,16,16
10514,17,17
10515,21,113
10516,23,23
10517,25,25
10518,14,14
10519,105,105
10520,113,113
10521,24,24
10522,30,30
10523,32,32
10524,37,37
10525,38,38
10526,41,44
10527,44,41
10528,42,42
10529,147,147
10530,49,49
10531,50,50
10532,51,51
10533,57,57
10534,68,68
10535,69,69
10536,70,70
10537,71,75
10538,75,75
10539,77,77
10540,79,79
10541,8,8
10542,12,12
10543,18,9
10544,8,8
10545,12,12
10546,9,9
10547,10,10
10548,11,21
10549,8,8
10550,12,12
10551,9,9
10552,10,10
10553,11,21
10554,21,18
10555,18,13
10556,13,33
10557,16,16
10558,17,17
10559,113,113
10560,33,21
10561,72,21
10562,78,78
10563,21,9
10564,23,23
10565,24,25
10566,25,30
10567,30,14
10568,32,32
10569,37,37
10570,38,38
10571,14,41
10572,105,105
10573,41,42
10574,42,42
10575,44,44
10576,147,41
10577,49,49
10578,50,50
10579,51,51
10580,57,57
10581,68,68
10582,69,69
10583,70,70
10584,71,71
10585,75,75
10586,77,77
10587,8,8
10588,12,12
10589,9,9
10590,10,10
10591,11,21
10592,18,18
10593,13,21
10594,16,16
10595,17,17
10596,21,14
10597,33,23
10598,72,72
10599,78,78
10600,21,11
10601,23,23
10602,25,25
10603,14,14
10604,105,105
10605,113,113
10606,24,24
10607,30,30
10608,32,32
10609,37,37
10610,38,38
10611,44,44
10612,41,41
10613,42,42
10614,147,147
10615,49,49
10616,50,50
10617,51,51
10618,57,57
10619,68,68
10620,69,69
10621,70,70
10622,71,71
10623,75,75
10624,77,77
10625,79,79
10626,80,75
10627,8,8
10628,12,12
10629,9,9
10630,10,10
10631,11,21
10632,21,18
10633,18,13
10634,13,33
10635,16,16
10636,17,17
10637,33,113
10638,21,21
10639,23,23
10640,24,25
10641,25,25
10642,14,14
10643,105,105
10644,113,24
10645,30,33
10646,32,32
10647,37,37
10648,38,38
10649,44,41
10650,41,41
10651,42,42
10652,147,147
10653,49,49
10654,50,50
10655,51,51
10656,57,57
10657,68,68
10658,69,69
10659,70,70
10660,71,72
10661,72,75
10662,78,78
10663,75,75
10664,77,77
10665,79,79
10666,80,77
10667,8,8
10668,12,12
10669,9,9
10670,10,10
10671,11,21
10672,18,18
10673,13,21
10674,16,16
10675,99,17
10676,100,100
10677,101,101
10678,17,17
10679,21,113
10680,23,23
10681,25,25
10682,14,14
10683,105,105
10684,113,113
10685,24,24
10686,30,30
10687,32,32
10688,37,37
10689,38,38
10690,44,44
10691,41,41
10692,42,42
10693,147,147
10694,49,49
10695,50,50
10696,51,51
10697,57,57
10698,68,68
10699,69,69
10700,70,70
10701,71,71
10702,75,75
10703,77,77
10704,79,79
10705,33,78
10706,72,41
10707,78,78
10708,80,77
10709,21,147
10710,8,8
10711,12,12
10712,9,9
10713,10,10
10714,11,21
10715,13,18
10716,16,16
10717,98,17
10718,99,33
10719,100,100
10720,101,101
10721,17,17
10722,8,8
10723,18,12
10724,9,9
10725,10,10
10726,13,21
10727,16,18
10728,99,17
10729,100,100
10730,101,101
10731,17,17
10732,21,21
10733,14,23
10734,105,25
10735,113,23
10736,21,21
10737,33,23
10738,23,72
10739,24,25
10740,25,30
10741,30,14
10742,32,32
10743,72,37
10744,78,78
10745,80,37
10746,37,11
10747,38,38
10748,44,24
10749,41,41
10750,42,42
10751,147,147
10752,49,49
10753,50,50
10754,51,51
10755,57,57
10756,68,68
10757,69,69
10758,70,70
10759,71,71
10760,75,75
10761,77,77
10762,79,79
10763,8,8
10764,12,12
10765,9,9
10766,10,10
10767,11,21
10768,13,18
10769,21,16
10770,18,23
10771,116,33
10772,124,16
10773,16,13
10774,17,17
10775,113,113
10776,115,21
10777,117,77
10778,121,23
10779,122,14
10780,123,38
10781,25,71
10782,14,14
10783,125,105
10784,21,24
10785,105,23
10786,126,14
10787,23,14
10788,24,24
10789,30,30
10790,32,32
10791,37,37
10792,38,38
10793,44,44
10794,41,41
10795,42,42
10796,147,147
10797,49,49
10798,50,50
10799,72,51
10800,78,78
10801,51,77
10802,52,57
10803,53,41
10804,56,80
10805,57,77
10806,69,68
10807,70,105
10808,71,71
10809,75,72
10810,77,77
10811,8,8
10812,12,12
10813,9,9
10814,10,10
10815,11,21
10816,21,18
10817,13,13
10818,18,16
10819,33,21
10820,16,11
10821,17,17
10822,113,113
10823,21,21
10824,23,23
10825,25,25
10826,14,14
10827,105,105
10828,24,24
10829,30,30
10830,32,32
10831,37,37
10832,38,38
10833,44,44
10834,41,41
10835,42,42
10836,147,147
10837,49,49
10838,50,50
10839,51,51
10840,57,57
10841,68,68
10842,69,69
10843,70,70
10844,71,71
10845,72,72
10846,78,78
10847,75,75
10848,77,77
10849,79,79
10850,80,80
10851,8,8
10852,12,12
10853,9,9
10854,10,10
10855,11,21
10856,8,8
10857,12,12
10858,9,9
10859,10,10
10860,11,21
10861,21,18
10862,13,13
10863,16,16
10864,18,17
10865,33,21
10866,72,72
10867,78,78
10868,17,11
10869,113,113
10870,21,21
10871,23,23
10872,25,25
10873,14,14
10874,105,105
10875,24,24
10876,30,30
10877,32,32
10878,37,37
10879,38,38
10880,41,44
10881,44,42
10882,42,42
10883,147,147
10884,49,49
